"(0, 0)","(1, 0)","(2, 0)","(0, 1)","(1, 1)","(1, 2)","(2, 2)"
70.6366665036411,72.08063461952226,72.65108489777845,69.38649547617398,70.53011822395186,68.14905585722875,66.90843277793385
70.91015565466333,72.35412377054448,72.92457404880066,69.6599846271962,70.80360737497409,68.42254500825096,67.18192192895606
71.18090991417532,72.62487803005646,73.19532830831265,69.93073888670821,71.07436163448608,68.69329926776298,67.45267618846806
71.44895663109219,72.89292474697334,73.46337502522954,70.19878560362508,71.34240835140295,68.96134598467985,67.72072290538496
71.71432288083989,73.15829099672105,73.72874127497724,70.4641518533728,71.60777460115065,69.22671223442757,67.98608915513266
71.97703546809012,73.42100358397127,73.99145386222746,70.72686444062302,71.87048718840089,69.48942482167779,68.2488017423829
72.23712092946785,73.681089045349,74.25153932360519,70.98694990200073,72.13057264977861,69.74951028305551,68.50888720376061
72.4946055362318,73.93857365211295,74.50902393036914,71.2444345087647,72.38805725654257,70.00699488981945,68.76637181052456
72.74951529692811,74.19348341280926,74.76393369106545,71.499344269461,72.64296701723887,70.26190465051577,69.02128157122087
73.00187596001746,74.4458440758986,75.0162943541548,71.75170493255035,72.89532768032822,70.51426531360511,69.27364223431022
73.2517130164759,74.69568113235705,75.26613141061324,72.0015419890088,73.14516473678667,70.76410237006358,69.52347929076868
73.49905170236977,74.94301981825092,75.5134700965071,72.24888067490267,73.39250342268053,71.01144105595743,69.77081797666256
73.7439170014047,75.18788511728583,75.75833539554202,72.49374597393758,73.63736872171546,71.25630635499236,70.01568327569748
73.98633364744926,75.4303017633304,76.0007520415866,72.73616261998217,73.87978536776002,71.49872300103695,70.25809992174206
74.22632612703339,75.67029424291454,76.24074452117073,72.97615509956628,74.11977784734415,71.73871548062107,70.4980924013262
74.46391868182167,75.90788679770283,76.47833707595903,73.21374765435456,74.35737040213243,71.97630803540933,70.73568495611447
74.69913531106208,76.14310342694324,76.71355370519944,73.44896428359496,74.59258703137284,72.21152466464973,70.97090158535485
74.93199977401008,76.37596788989124,76.94641816814743,73.68182874654298,74.82545149432084,72.44438912759776,71.20376604830285
75.16253559232862,76.60650370820977,77.17695398646596,73.91236456486149,75.05598731263939,72.67492494591626,71.43430186662138
75.39076605246396,76.83473416834511,77.4051844466013,74.14059502499686,75.28421777277472,72.90315540605164,71.66253232675672
75.61671420799794,77.06068232387909,77.63113260213528,74.36654318053084,75.51016592830871,73.12910356158561,71.88848048229073
75.84040288197659,77.28437099785774,77.85482127611392,74.59023185450948,75.73385460228735,73.35279223556427,72.11216915626937
76.06185466921545,77.5058227850966,78.07627306335279,74.81168364174835,75.95530638952621,73.5742440228031,72.33362094350821
76.28109193858192,77.72506005446307,78.29551033271926,75.03092091111482,76.17454365889269,73.79348129216957,72.55285821287467
76.49813683525471,77.94210495113586,78.51255522939208,75.24796580778762,76.39158855556548,74.01052618884239,72.76990310954749
76.71301128296079,78.15697939884195,78.72742967709816,75.46284025549369,76.60646300327156,74.22540063654844,72.98477755725355
76.9257369861898,78.36970510207098,78.94015538032717,75.6755659587227,76.81918870650057,74.43812633977747,73.19750326048256
77.13633543238656,78.58030354826771,79.1507538265239,75.88616440491943,77.02978715269732,74.6487247859742,73.4081017066793
77.34482789412132,78.78879601000246,79.35924628825865,76.0946568666542,77.23827961443209,74.85721724770899,73.61659416841407
77.55123543123872,78.99520354711987,79.56565382537606,76.30106440377162,77.44468715154949,75.06362478482639,73.82300170553148
77.75557889298496,79.1995470088661,79.7699972871223,76.50540786551787,77.64903061329572,75.26796824657262,74.02734516727773
77.95787892011373,79.40184703599488,79.97229731425107,76.70770789264664,77.8513306404245,75.4702682737014,74.2296451944065
78.15815594697122,79.60212406285237,80.17257434110857,76.9079849195041,78.05160766728198,75.67054530055889,74.42992222126398
